,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Filter 3,Threshold 3,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
1136,deep fake,Track time,150,Text length,10000,Duration,25,18,39,15,300,0.45025643763894363,0.30782385964168857,28.27554102035149,0.6438532419568528,0.49719376650560637,27.00175795046288
1137,deep fake,Track time,150,Text length,10000,Duration,30,14,39,15,300,0.45012858846471065,0.3070291344941458,28.24310955290197,0.6447174819494441,0.4970429346402047,26.96901161439734
1138,deep fake,Track time,150,Text length,10000,Duration,40,9,39,15,300,0.4436777853806996,0.31196511496760226,28.427563524021107,0.6354330687388267,0.501044257743795,27.15525640077006
1139,deep fake,Track time,150,Text length,10000,Duration,50,5,39,15,300,0.44291981700220995,0.3237486866716314,28.498507359066927,0.6345845279280841,0.5173539296812699,27.226889010913414
1140,deep fake,Track time,150,Text length,10000,Duration,75,3,39,15,300,0.43125812725274804,0.30734757651477046,28.64039502915857,0.6288984537468302,0.504592406190914,27.370154231200118
1141,deep fake,Track time,150,Text length,10000,Duration,100,3,39,15,300,0.43125812725274804,0.30734757651477046,28.64039502915857,0.6288984537468302,0.504592406190914,27.370154231200118
1142,deep fake,Track time,150,Text length,10000,Duration,125,2,39,15,300,0.43125812725274804,0.30734757651477046,28.64039502915857,0.6288984537468302,0.504592406190914,27.370154231200118
1143,deep fake,Track time,150,Text length,10000,Duration,150,1,39,15,300,0.43125812725274804,0.30734757651477046,28.64039502915857,0.6288984537468302,0.504592406190914,27.370154231200118
1144,deep fake,Track time,200,Text length,0,Duration,0,532,403,5,300,0.8014774656247188,0.7094550787209418,19.048608499654126,0.8678050622293075,0.8367404928547459,17.249958543472502
1145,deep fake,Track time,200,Text length,0,Duration,5,210,403,5,300,0.7994286560668716,0.7126972152564506,19.47308944005822,0.8626970740868184,0.8362682286128514,18.051127904907002
1146,deep fake,Track time,200,Text length,0,Duration,10,110,403,5,300,0.7828859141558093,0.6779916800863941,20.5002331720889,0.8582530707991637,0.8172458610399468,19.544305178126532
1147,deep fake,Track time,200,Text length,0,Duration,15,50,403,5,300,0.7774605667865271,0.6717981763562697,20.14769066035315,0.8566674254387182,0.8102442339652296,18.16848287452266
1148,deep fake,Track time,200,Text length,0,Duration,20,28,403,5,300,0.7793466746877157,0.6834666724324615,19.8458234880219,0.8558530660394478,0.8180062249902958,17.576790868469235
1149,deep fake,Track time,200,Text length,0,Duration,25,18,403,5,300,0.7741000194986445,0.6718579167695342,20.06476373687241,0.8536894466653281,0.8112567916765978,17.923567869361563
1150,deep fake,Track time,200,Text length,0,Duration,30,14,403,5,300,0.7734325572192309,0.670310749254351,20.086657761757458,0.8530035243522668,0.809367424569187,17.975247217714006
1151,deep fake,Track time,200,Text length,0,Duration,40,9,403,5,300,0.7708973950309524,0.6747761183179249,20.15601699175976,0.8505444050493308,0.8132372253597938,18.214904011446436
1152,deep fake,Track time,200,Text length,0,Duration,50,5,403,5,300,0.7664119968952308,0.6779110940768562,20.546140935060578,0.8451442110586544,0.8136352169813873,18.872721878622066
1153,deep fake,Track time,200,Text length,0,Duration,75,3,403,5,300,0.7751972992994279,0.6853396153728801,20.06023063288766,0.8539238808376054,0.8254189799615878,18.234738431236327
1154,deep fake,Track time,200,Text length,0,Duration,100,3,403,5,300,0.7751972992994279,0.6853396153728801,20.06023063288766,0.8539238808376054,0.8254189799615878,18.234738431236327
1155,deep fake,Track time,200,Text length,0,Duration,125,2,403,5,300,0.7751972992994279,0.6853396153728801,20.06023063288766,0.8539238808376054,0.8254189799615878,18.234738431236327
1156,deep fake,Track time,200,Text length,0,Duration,150,1,403,5,300,0.7751972992994279,0.6853396153728801,20.06023063288766,0.8539238808376054,0.8254189799615875,18.234738431236327
1157,deep fake,Track time,200,Text length,100,Duration,0,532,399,5,300,0.7992823897677729,0.7044290921866703,19.175119082438474,0.8663335430776025,0.8322595711842321,17.377697384342135
1158,deep fake,Track time,200,Text length,100,Duration,5,210,399,5,300,0.7971101383680563,0.7076971999941879,19.583525942868526,0.8610102471610241,0.8316683972449131,18.162636606773724
1159,deep fake,Track time,200,Text length,100,Duration,10,110,399,5,300,0.7807166638425654,0.6731645112677013,20.603619305068133,0.8566398653284402,0.8126027115976546,19.648695059969643
1160,deep fake,Track time,200,Text length,100,Duration,15,50,399,5,300,0.7747410041655399,0.6661204825795687,20.27296505725462,0.8546287700490853,0.8046673996045841,18.294973527704734
1161,deep fake,Track time,200,Text length,100,Duration,20,28,399,5,300,0.7763180670438695,0.6773399546408778,19.98514910092678,0.8538157267618036,0.8124604093016612,17.71746915722755
1162,deep fake,Track time,200,Text length,100,Duration,25,18,399,5,300,0.7711059227667236,0.6657265682192791,20.20408934977729,0.8518182612663533,0.8059153256655898,18.064246158119882
1163,deep fake,Track time,200,Text length,100,Duration,30,14,399,5,300,0.7704261715221447,0.6641693626903626,20.225983374662338,0.851139737275407,0.8040433129948428,18.11207872248054
1164,deep fake,Track time,200,Text length,100,Duration,40,9,399,5,300,0.767891275846364,0.6687158266853152,20.29534260466464,0.8487357676853318,0.8081038227098983,18.33884000641012
1165,deep fake,Track time,200,Text length,100,Duration,50,5,399,5,300,0.7633608701912069,0.6719242625815015,20.678766929755536,0.8433909877392927,0.808758999416545,18.98431656671492
1166,deep fake,Track time,200,Text length,100,Duration,75,3,399,5,300,0.7722770661408249,0.6793622844429338,20.19955624579254,0.8521168462888404,0.8202968940283342,18.375416719994643
1167,deep fake,Track time,200,Text length,100,Duration,100,3,399,5,300,0.7722770661408249,0.6793622844429338,20.19955624579254,0.8521168462888404,0.8202968940283342,18.375416719994643
1168,deep fake,Track time,200,Text length,100,Duration,125,2,399,5,300,0.7722770661408249,0.6793622844429338,20.19955624579254,0.8521168462888404,0.8202968940283342,18.375416719994643
1169,deep fake,Track time,200,Text length,100,Duration,150,1,399,5,300,0.7722770661408249,0.6793622844429338,20.19955624579254,0.8521168462888405,0.8202968940283342,18.375416719994643
1170,deep fake,Track time,200,Text length,1000,Duration,0,532,390,5,300,0.7978624747475536,0.7003168692261497,19.32653716161321,0.8705193653833867,0.8368757201911351,17.451039792211468
1171,deep fake,Track time,200,Text length,1000,Duration,5,210,390,5,300,0.7959592217484457,0.7042756605802737,19.68712982030427,0.8649343227353065,0.8361266244461855,18.24834258150105
1172,deep fake,Track time,200,Text length,1000,Duration,10,110,390,5,300,0.7791644789046929,0.668935059889627,20.768025388093207,0.861091930817047,0.8174754131414822,19.761784098633
1173,deep fake,Track time,200,Text length,1000,Duration,15,50,390,5,300,0.7716361884102996,0.6596428685668402,20.49219525183219,0.858281583234765,0.8076852387087137,18.433823130027974
1174,deep fake,Track time,200,Text length,1000,Duration,20,28,390,5,300,0.7733359527216898,0.6711098237535492,20.190047227061196,0.857338655588302,0.8153243256711263,17.82909708230832
1175,deep fake,Track time,200,Text length,1000,Duration,25,18,390,5,300,0.7684159080969123,0.6597789096965757,20.408987475911708,0.8555857205899658,0.8089574950112242,18.17587408320065
1176,deep fake,Track time,200,Text length,1000,Duration,30,14,390,5,300,0.7678944734588042,0.6584380327544614,20.43088150079675,0.8550916945640893,0.8073886884595667,18.208968922072334
1177,deep fake,Track time,200,Text length,1000,Duration,40,9,390,5,300,0.7656001890279502,0.6634926264736434,20.500240730799057,0.8531505322059555,0.8123975775314395,18.42283469619907
1178,deep fake,Track time,200,Text length,1000,Duration,50,5,390,5,300,0.761828453625783,0.6679888236146321,20.596027089671153,0.8487783273594073,0.8148990304208784,18.52023218370778
1179,deep fake,Track time,200,Text length,1000,Duration,75,3,390,5,300,0.7693932296756583,0.6733456108013007,20.40445437192695,0.8558660144470014,0.8236030046564087,18.523888958797823
1180,deep fake,Track time,200,Text length,1000,Duration,100,3,390,5,300,0.7693932296756583,0.6733456108013007,20.40445437192695,0.8558660144470014,0.8236030046564087,18.523888958797823
1181,deep fake,Track time,200,Text length,1000,Duration,125,2,390,5,300,0.7693932296756583,0.6733456108013007,20.40445437192695,0.8558660144470014,0.8236030046564087,18.523888958797823
1182,deep fake,Track time,200,Text length,1000,Duration,150,1,390,5,300,0.7693932296756583,0.6733456108013007,20.40445437192695,0.8558660144470014,0.8236030046564087,18.523888958797823
1183,deep fake,Track time,200,Text length,2000,Duration,0,532,333,5,300,0.8009335673038442,0.7124834550427604,18.884756989092953,0.8728420105127104,0.8453938038796761,16.36824954821127
1184,deep fake,Track time,200,Text length,2000,Duration,5,210,333,5,300,0.8000706199013299,0.7171133131664091,19.126151158335524,0.8681628260058265,0.8455564350123658,17.11539160991673
1185,deep fake,Track time,200,Text length,2000,Duration,10,110,333,5,300,0.7861460895617974,0.6864335028030122,20.095637812304247,0.8650849003936592,0.8289120427547032,18.67147467402319
1186,deep fake,Track time,200,Text length,2000,Duration,15,50,333,5,300,0.7759769678335382,0.6737740981866194,19.970268123253202,0.8615842482837938,0.8183682889762423,17.38489183134886
1187,deep fake,Track time,200,Text length,2000,Duration,20,28,333,5,300,0.776830754131137,0.6839976628731561,19.89520358358387,0.8599255945823113,0.824495332006221,17.04872298746222
1188,deep fake,Track time,200,Text length,2000,Duration,25,18,333,5,300,0.7713477630858685,0.6723186644209641,20.0442779051934,0.8576435852669206,0.8174824779218837,17.360047967185952
1189,deep fake,Track time,200,Text length,2000,Duration,30,14,333,5,300,0.7707317117425151,0.6708468029074733,20.067283069043633,0.8567149789161677,0.8151553835218909,17.352305128867428
1190,deep fake,Track time,200,Text length,2000,Duration,40,9,333,5,300,0.768547854781738,0.6757149023858317,20.143526270286834,0.855290683773564,0.8207307313385261,17.519474336785986
1191,deep fake,Track time,200,Text length,2000,Duration,50,5,333,5,300,0.7634627995985167,0.6778732310570348,21.000735121147958,0.8510108372095804,0.8228836289432901,19.156444945881137
1192,deep fake,Track time,200,Text length,2000,Duration,75,3,333,5,300,0.7730549800104871,0.686540555160602,20.042878678442055,0.8583972689469257,0.8324437166181189,17.51009341327953
1193,deep fake,Track time,200,Text length,2000,Duration,100,3,333,5,300,0.7730549800104871,0.686540555160602,20.042878678442055,0.8583972689469257,0.8324437166181189,17.51009341327953
1194,deep fake,Track time,200,Text length,2000,Duration,125,2,333,5,300,0.7730549800104871,0.686540555160602,20.042878678442055,0.8583972689469257,0.8324437166181189,17.51009341327953
1195,deep fake,Track time,200,Text length,2000,Duration,150,1,333,5,300,0.7730549800104871,0.686540555160602,20.042878678442055,0.8583972689469257,0.8324437166181189,17.51009341327953
1196,deep fake,Track time,200,Text length,3000,Duration,0,532,262,5,300,0.7754565265885541,0.664849515579931,19.687631777979114,0.865420850556601,0.8170158778287145,17.592442872778193
1197,deep fake,Track time,200,Text length,3000,Duration,5,210,262,5,300,0.7788221359547357,0.6762826472576476,19.976894529990403,0.8612120134339185,0.8195151535281201,18.24086403314099
1198,deep fake,Track time,200,Text length,3000,Duration,10,110,262,5,300,0.7641365085522099,0.6450955713728468,20.965197162933155,0.8595529038464678,0.804463015938882,19.700861142454887
1199,deep fake,Track time,200,Text length,3000,Duration,15,50,262,5,300,0.7504103444121356,0.6277075411483983,20.721955662749515,0.8528703262332141,0.7871429388561982,18.516216852227263
1200,deep fake,Track time,200,Text length,3000,Duration,20,28,262,5,300,0.75314059565636,0.6397855347081643,20.625495508067683,0.8518402234005179,0.7939321938913954,18.378179087932384
1201,deep fake,Track time,200,Text length,3000,Duration,25,18,262,5,300,0.7431664858224698,0.6223095159498634,20.938150986364423,0.8483928082029576,0.7843337930176013,18.81052943091456
1202,deep fake,Track time,200,Text length,3000,Duration,30,14,262,5,300,0.7421482438231681,0.6204168273307806,20.921354274111017,0.8471302152671154,0.7815146172196761,18.8481077993068
1203,deep fake,Track time,200,Text length,3000,Duration,40,9,262,5,300,0.7385060066317349,0.6233735048732055,21.080404779529246,0.8459048302248643,0.7874314675046521,19.02091264620499
1204,deep fake,Track time,200,Text length,3000,Duration,50,5,262,5,300,0.7340759448246235,0.6267281625054496,21.16720717495682,0.8429987303064613,0.7922807747503998,19.050544624269914
1205,deep fake,Track time,200,Text length,3000,Duration,75,3,262,5,300,0.7412690315182803,0.6312100817921192,20.99360238410167,0.8487609677999841,0.798368154170172,19.108557783335737
1206,deep fake,Track time,200,Text length,3000,Duration,100,3,262,5,300,0.7412690315182803,0.6312100817921192,20.99360238410167,0.8487609677999841,0.798368154170172,19.108557783335737
1207,deep fake,Track time,200,Text length,3000,Duration,125,2,262,5,300,0.7412690315182803,0.6312100817921192,20.99360238410167,0.8487609677999841,0.798368154170172,19.108557783335737
1208,deep fake,Track time,200,Text length,3000,Duration,150,1,262,5,300,0.7412690315182803,0.6312100817921192,20.99360238410167,0.8487609677999841,0.798368154170172,19.108557783335737
