,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
12,artificial intelligence,Duration,5,Text length,3000,383,616,987,228,0.8845114988435767,0.781647301893848,14.592218259874958,0.9151455732595246,0.8317718159794594,14.001661301191348
13,artificial intelligence,Duration,5,Text length,5000,383,388,987,228,0.8814951118524424,0.7813523328487632,14.454697327687203,0.9164741523031645,0.8378260918878552,13.667109651485461
14,artificial intelligence,Duration,5,Text length,7500,383,186,987,228,0.8482877702845317,0.7286206011421834,16.65654729931668,0.9016990056639022,0.8098427278552821,15.791303227493223
15,artificial intelligence,Duration,5,Text length,10000,383,95,987,228,0.842604404343391,0.7437467465988638,17.400498737005897,0.9042033992788877,0.8336142034273221,16.71478441142262
16,artificial intelligence,Duration,10,Text length,0,270,816,987,228,0.8858951052979066,0.7741878626595643,14.377202084220455,0.9145781683369265,0.8228099865737533,13.904100159816755
17,artificial intelligence,Duration,10,Text length,100,270,816,987,228,0.8858951052979066,0.7741878626595643,14.377202084220455,0.9145781683369265,0.8228099865737533,13.904100159816755
18,artificial intelligence,Duration,10,Text length,1000,270,783,987,228,0.886049669763493,0.7765990986325149,14.502258070247446,0.9158368365116434,0.8269154871575374,13.983080746527483
19,artificial intelligence,Duration,10,Text length,2000,270,725,987,228,0.8849897087775133,0.7763887476900191,14.476711204798955,0.9145061405077154,0.8257718787363091,13.94482469305103
20,artificial intelligence,Duration,10,Text length,3000,270,616,987,228,0.8827865000929781,0.7774922247703152,14.734981497050173,0.913830464386328,0.8284989414871972,14.161746192009023
21,artificial intelligence,Duration,10,Text length,5000,270,388,987,228,0.8779615363410731,0.7745208497704219,14.664221287562,0.9141802847563941,0.8329882012684856,13.869719650462434
22,artificial intelligence,Duration,10,Text length,7500,270,186,987,228,0.8437687987755335,0.7204556832170881,16.863843754964446,0.8990350648583203,0.8042775003238217,15.97240676355504
23,artificial intelligence,Duration,10,Text length,10000,270,95,987,228,0.8371713298178021,0.7353698912475427,17.636302101428345,0.901984549240817,0.8295826551437481,16.915193872740527
24,artificial intelligence,Duration,15,Text length,0,184,816,987,228,0.8919519841054349,0.7926359732583159,14.085208156547193,0.9214118188821249,0.8423438817920085,13.571376703799698
25,artificial intelligence,Duration,15,Text length,100,184,816,987,228,0.8919519841054349,0.7926359732583159,14.085208156547193,0.9214118188821249,0.8423438817920085,13.571376703799698
26,artificial intelligence,Duration,15,Text length,1000,184,783,987,228,0.891907880625387,0.7947675727461304,14.21649239352888,0.9225557518502935,0.8462707105344732,13.66617061180582
27,artificial intelligence,Duration,15,Text length,2000,184,725,987,228,0.8908074373404045,0.7945604139085571,14.175319892933379,0.9212274292935191,0.8452347199352148,13.606991615803985
28,artificial intelligence,Duration,15,Text length,3000,184,616,987,228,0.8883096006402668,0.7952396783223228,14.444047274235663,0.9202412669928589,0.8475050334748156,13.834430061234556
29,artificial intelligence,Duration,15,Text length,5000,184,388,987,228,0.8837784390749618,0.7929508299118103,14.554463023043791,0.9206820357991378,0.85231965943692,13.715052057772914
30,artificial intelligence,Duration,15,Text length,7500,184,186,987,228,0.852519033593007,0.7439132791198998,16.607280184205003,0.9072056540019404,0.8271286565330006,15.692587706575535
31,artificial intelligence,Duration,15,Text length,10000,184,95,987,228,0.847016841545003,0.7597104819229492,17.41485750027776,0.9093799155583164,0.8509123211911708,16.69515814495484
