,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
31,vpn,Track time,25,Text length,10000,502,172,482,229,0.7651583287777989,0.3666104722810082,14.704021047897236,0.8310765978566538,0.4665604975430592,12.542232990873645
32,vpn,Track time,50,Text length,0,502,1985,222,229,0.7894560580079869,0.3940486316649205,19.346555538317208,0.8392485437501422,0.48736650095429607,17.854745306514296
33,vpn,Track time,50,Text length,100,502,1977,222,229,0.7897176422013052,0.3947172319604451,19.283271196014116,0.8397805749083876,0.48890777077847136,17.783746691632732
34,vpn,Track time,50,Text length,1000,502,1862,222,229,0.7856120715311841,0.38737708274630706,18.318661701731354,0.8367625172650874,0.4799985659851574,16.753567698579257
35,vpn,Track time,50,Text length,2000,502,1625,222,229,0.7814479031448665,0.3775809850247204,17.569352794845106,0.8356614122415673,0.47506278597797813,15.904948447522044
36,vpn,Track time,50,Text length,3000,502,1279,222,229,0.771753100155405,0.3724796548989826,17.037754224037773,0.8382361503252085,0.48959245552280267,14.817103859219928
37,vpn,Track time,50,Text length,5000,502,747,222,229,0.7690686210988738,0.36852075437160725,15.119955954799334,0.8358442460125857,0.48312391151115597,12.897524998787645
38,vpn,Track time,50,Text length,7500,502,330,222,229,0.7471235342412808,0.3438024511829783,16.586232084567758,0.8275812505180462,0.4661952035806579,13.683149898883398
39,vpn,Track time,50,Text length,10000,502,172,222,229,0.7145485873573952,0.2933600284594733,13.704343085379517,0.801904933170858,0.39948155853455736,10.004103062100333
40,vpn,Track time,100,Text length,0,502,1985,26,229,0.7539463789334879,0.33443489120728376,18.708788094241438,0.8104161876793037,0.41804538590235674,17.36027265510292
41,vpn,Track time,100,Text length,100,502,1977,26,229,0.7540347331322597,0.3348435157507749,18.633667901933745,0.8108082692241965,0.41909299460015564,17.275995416699477
42,vpn,Track time,100,Text length,1000,502,1862,26,229,0.7472625409298908,0.3253229432422556,18.108879991741347,0.806320631192228,0.4080262188418703,16.71253233791852
43,vpn,Track time,100,Text length,2000,502,1625,26,229,0.7389904065869253,0.3110009579287571,17.634660056126165,0.8033532105847794,0.39857589317260356,16.127802064446776
44,vpn,Track time,100,Text length,3000,502,1279,26,229,0.7205383280084863,0.3036990284734409,16.975784581596574,0.806317564624444,0.4176754959280679,14.488233228112456
45,vpn,Track time,100,Text length,5000,502,747,26,229,0.7133407972617115,0.2960227615695626,16.140313215965666,0.8009236978749914,0.40664536805086954,13.755530140734564
46,vpn,Track time,100,Text length,7500,502,330,26,229,0.6733300196420866,0.26529859568694,14.139527854041495,0.7845059787446007,0.3826113283262837,11.154184225683606
47,vpn,Track time,100,Text length,10000,502,172,26,229,0.6046187997172767,0.1950625121028432,13.979967179240944,0.7384429535501182,0.2904687988282827,10.49597575647076
48,vpn,Track time,150,Text length,0,502,1985,2,229,0.7745989057113397,0.37960675691104623,18.615008681132167,0.8146383169554272,0.43894689484483446,17.635583026818445
49,vpn,Track time,150,Text length,100,502,1977,2,229,0.7754379489623536,0.38121293139707857,19.216540817704704,0.8154170548078264,0.44079947313523093,18.262922211963815
50,vpn,Track time,150,Text length,1000,502,1862,2,229,0.7719025609576956,0.37590438839639384,17.842190385308385,0.8121264548880625,0.43255476953512806,16.882714562918213
