,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Filter 3,Threshold 3,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
1057,oscars,Track time,150,Text length,100,Duration,20,52,783,26,158,0.13766835742160607,0.024571290716505604,12.558457624247103,0.32169101178993353,0.1736350983778696,11.487837471485918
1058,oscars,Track time,150,Text length,100,Duration,25,38,783,26,158,0.12047004571023671,-0.00015925645562673546,12.283732349521829,0.30387966887910467,0.14275507033908066,11.201645872059778
1059,oscars,Track time,150,Text length,100,Duration,30,22,783,26,158,0.12146665217136167,0.00015370442565053723,14.664401216258794,0.30174824534093714,0.13891251211824088,13.41700087228958
1060,oscars,Track time,150,Text length,100,Duration,40,16,783,26,158,0.12211173350060466,0.0019848078709286602,14.513571653664528,0.30315837798335116,0.142157829263777,13.267975880317701
1061,oscars,Track time,150,Text length,100,Duration,50,15,783,26,158,0.12279307693675251,0.002916673612742362,14.438156872367394,0.30504224577821754,0.14519660354016745,13.191828916677876
1062,oscars,Track time,150,Text length,100,Duration,75,9,783,26,158,0.12367861364819095,0.004308937473461255,14.287327309773126,0.30890592545636225,0.15128793105516708,13.039534989398227
1063,oscars,Track time,150,Text length,100,Duration,100,6,783,26,158,0.12403805185435719,0.005241394368462009,14.211912528475992,0.30982839669246476,0.15316421220468895,12.963388025758402
1064,oscars,Track time,150,Text length,100,Duration,125,5,783,26,158,0.12316102410538715,0.004212772385483213,14.136497747178856,0.3013009887549568,0.13957624900465943,12.938005704545127
1065,oscars,Track time,150,Text length,100,Duration,150,4,783,26,158,0.12316197954035601,0.00517377269874302,14.21191252847599,0.30473916352112534,0.1458523732912308,13.014152668184952
1066,oscars,Track time,150,Text length,1000,Duration,0,527,746,26,158,0.1334701441449615,0.01875221674525172,13.427152972295042,0.3431177667077886,0.20874609587818102,12.16532477022097
1067,oscars,Track time,150,Text length,1000,Duration,5,166,746,26,158,0.13511204717868144,0.021438027286154786,12.967037751520516,0.36303154257452525,0.24128751095915324,11.666811326447524
1068,oscars,Track time,150,Text length,1000,Duration,10,92,746,26,158,0.13464385922322336,0.022108167210076166,12.475024975024972,0.34648036821683215,0.2145142184689366,11.264284079818063
1069,oscars,Track time,150,Text length,1000,Duration,15,61,746,26,158,0.13801083908642894,0.023788392928254548,12.975287913406733,0.3328219906520288,0.19131455448954796,11.786664103303528
1070,oscars,Track time,150,Text length,1000,Duration,20,52,746,26,158,0.13956482220660896,0.0275611840487116,12.592268842268838,0.3245777428359001,0.1785247050581344,11.501748880389652
1071,oscars,Track time,150,Text length,1000,Duration,25,38,746,26,158,0.12250623400801072,0.0031720247917317846,12.317543567543563,0.30704277907062866,0.14826152471557008,11.211591955928524
1072,oscars,Track time,150,Text length,1000,Duration,30,22,746,26,158,0.12353954880718597,0.0035754874485833294,14.703882718588593,0.3050064005702058,0.14459707237418973,13.435035679467434
1073,oscars,Track time,150,Text length,1000,Duration,40,16,746,26,158,0.12419608695627961,0.005391255199391303,14.553053155994325,0.30638380947704097,0.14774676282109955,13.286010687495557
1074,oscars,Track time,150,Text length,1000,Duration,50,15,746,26,158,0.12490806259407342,0.006335531199551997,14.477638374697191,0.3083130515433261,0.15084367708313273,13.209863723855731
1075,oscars,Track time,150,Text length,1000,Duration,75,9,746,26,158,0.12582975969441043,0.0077486575586163,14.326808812102923,0.31224204210153045,0.15703521822936925,13.05756979657608
1076,oscars,Track time,150,Text length,1000,Duration,100,6,746,26,158,0.12620052389727826,0.0086759867137934,14.25139403080579,0.31320231084562167,0.15893491148503233,12.981422832936257
1077,oscars,Track time,150,Text length,1000,Duration,125,5,746,26,158,0.12533522340071357,0.007668220672407221,14.175979249508655,0.30471958466389854,0.14542222287303694,12.956040511722982
1078,oscars,Track time,150,Text length,1000,Duration,150,4,746,26,158,0.12532525380434859,0.00856656950529405,14.25139403080579,0.3080997639673074,0.1515533618292526,13.032187475362807
1079,oscars,Track time,150,Text length,2000,Duration,0,527,597,26,158,0.13336467442374772,0.017975801435316737,14.486347857771442,0.34313126850336445,0.20847088714007403,13.173521633131791
1080,oscars,Track time,150,Text length,2000,Duration,5,166,597,26,158,0.1350869130285215,0.020698473331501505,13.916219767206421,0.36304110501859793,0.24134105926304955,12.550674900437388
1081,oscars,Track time,150,Text length,2000,Duration,10,92,597,26,158,0.1345155226456085,0.021339868150876882,13.347294192617932,0.34618013022109484,0.21379295922311506,12.077540086201115
1082,oscars,Track time,150,Text length,2000,Duration,15,61,597,26,158,0.13793094468945635,0.023011605546014516,13.914174905554223,0.33251174711289627,0.19047156590621836,12.666563158550176
1083,oscars,Track time,150,Text length,2000,Duration,20,52,597,26,158,0.13940677187464245,0.02674516496214208,13.468490941512528,0.32430782893646487,0.1776456919588128,12.326978664200151
1084,oscars,Track time,150,Text length,2000,Duration,25,38,597,26,158,0.1227681469180304,0.0025825644558193335,13.17795414018436,0.3071041385983735,0.14767791420326065,12.009868421826235
1085,oscars,Track time,150,Text length,2000,Duration,30,22,597,26,158,0.12355372820822491,0.0029558465416240406,15.953322203322207,0.304715225990521,0.14355790223293335,14.607767520388874
1086,oscars,Track time,150,Text length,2000,Duration,40,16,597,26,158,0.12424007620518907,0.004753327696890439,15.791622041622045,0.30606091024977145,0.1466603230704578,14.447766389513957
1087,oscars,Track time,150,Text length,2000,Duration,50,15,597,26,158,0.1250065594150283,0.005689084824839948,15.710771960771963,0.30808506916845424,0.149880703373201,14.366131356422617
1088,oscars,Track time,150,Text length,2000,Duration,75,9,597,26,158,0.12582150647777754,0.007072101882872305,15.5490717990718,0.3120733239096923,0.1561699221843991,14.202861290239936
1089,oscars,Track time,150,Text length,2000,Duration,100,6,597,26,158,0.12615546435789252,0.007984586610268386,15.46822171822172,0.31290965897277484,0.15790864246753789,14.12122625714859
1090,oscars,Track time,150,Text length,2000,Duration,125,5,597,26,158,0.12529476574894208,0.006985518555892267,15.387371637371638,0.30453660877573496,0.14447373444979042,14.094014579451477
1091,oscars,Track time,150,Text length,2000,Duration,150,4,597,26,158,0.12533182735215337,0.007889124753612609,15.46822171822172,0.3080100117070784,0.15073532009000545,14.175649612542822
1092,oscars,Track time,150,Text length,3000,Duration,0,527,413,26,158,0.1264682325159118,0.014461664184253641,12.446162527382814,0.33333614853492216,0.19343550216080493,11.243806572072693
1093,oscars,Track time,150,Text length,3000,Duration,5,166,413,26,158,0.1285298055598645,0.01750748894056078,12.054039274977189,0.35602775335813075,0.2299681349280215,10.814650633942419
1094,oscars,Track time,150,Text length,3000,Duration,10,92,413,26,158,0.12756798795022697,0.01815898286674198,11.594507496146834,0.33616724516190677,0.19879114089456154,10.44156885315568
1095,oscars,Track time,150,Text length,3000,Duration,15,61,413,26,158,0.13118471543603033,0.01979453189933887,12.07538432367783,0.32082226912754175,0.17267388338285683,10.944601810767022
1096,oscars,Track time,150,Text length,3000,Duration,20,52,413,26,158,0.13280872488108597,0.023817819904719616,11.714003209904844,0.31150230136023255,0.1589537253896169,10.68585478103225
1097,oscars,Track time,150,Text length,3000,Duration,25,38,413,26,158,0.1141323918900645,-0.00196420701535597,11.430270549123003,0.29137585502943225,0.12447753466437775,10.412764710074917
