,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Filter 3,Threshold 3,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
14,windows 11,Track time,0,Text length,100,Duration,5,399,1294,984,37,0.7502795760126912,0.3616376143867996,21.496656475087036,0.7893960431337815,0.43250005928636204,20.553563803517935
15,windows 11,Track time,0,Text length,100,Duration,10,219,1294,984,37,0.7503874457435976,0.36382897330007447,21.736934149501185,0.790608810956178,0.4366560358849666,20.971441753437695
16,windows 11,Track time,0,Text length,100,Duration,15,102,1294,984,37,0.7476498241559394,0.3615534439602633,21.765923862197145,0.7905988951127413,0.4387200277689045,20.962813409897773
17,windows 11,Track time,0,Text length,100,Duration,20,54,1294,984,37,0.7408853196315034,0.3437739866704811,22.07959397400391,0.7849385297066734,0.42200212186096214,21.19550533287493
18,windows 11,Track time,0,Text length,100,Duration,25,29,1294,984,37,0.7385640989048764,0.33494888338633005,21.820306765058145,0.7817735739792672,0.40977378327261826,20.72970943860823
19,windows 11,Track time,0,Text length,100,Duration,30,23,1294,984,37,0.7370838259881899,0.3371851477937649,22.228465978465984,0.7840663788023375,0.417959435973854,21.341927239533216
20,windows 11,Track time,0,Text length,100,Duration,40,16,1294,984,37,0.7380634252288422,0.3340818231054984,21.871920927771985,0.7803962398753869,0.4058435472981184,20.444142241808038
21,windows 11,Track time,0,Text length,100,Duration,50,14,1294,984,37,0.7406431165537963,0.34275881231163974,22.217058293685,0.7852476464703502,0.4201830213838981,19.879064506840805
22,windows 11,Track time,0,Text length,100,Duration,75,10,1294,984,37,0.7350638198849381,0.3456315041481103,22.66996060683651,0.7945247206829206,0.4514097346566973,19.872174836649986
23,windows 11,Track time,0,Text length,100,Duration,100,6,1294,984,37,0.7326453698504916,0.3350017948400022,22.67517016982068,0.7878812737498865,0.43210561697289684,20.62789112496187
24,windows 11,Track time,0,Text length,100,Duration,125,4,1294,984,37,0.7391243784246772,0.34486647962193584,22.36993783993783,0.7866258057939919,0.4267246401937664,20.31327906900722
25,windows 11,Track time,0,Text length,100,Duration,150,2,1294,984,37,0.7393103649855762,0.34041205560416915,22.27018648018647,0.7836902398964587,0.4172224964990151,20.56391487692458
26,windows 11,Track time,0,Text length,1000,Duration,0,540,1207,984,37,0.7437198619889345,0.3453581332162591,21.724825046559143,0.7815361389087905,0.4100449898666893,20.423471007510553
27,windows 11,Track time,0,Text length,1000,Duration,5,399,1207,984,37,0.7461994915715048,0.3533724407962671,21.715674519788166,0.7849913674965746,0.42113495381007265,20.76474144746008
28,windows 11,Track time,0,Text length,1000,Duration,10,219,1207,984,37,0.7463067396381259,0.3556534297463507,21.896333462623,0.7863769514398311,0.4257025101362034,21.17805362622373
29,windows 11,Track time,0,Text length,1000,Duration,15,102,1207,984,37,0.7434738313663074,0.3534615627706399,21.923135142687954,0.7863917677003651,0.42800689390215996,21.16784129060925
30,windows 11,Track time,0,Text length,1000,Duration,20,54,1207,984,37,0.7369056480123044,0.33599935029977873,22.2795592978752,0.7809501552307987,0.4118098346156473,21.402682100768992
31,windows 11,Track time,0,Text length,1000,Duration,25,29,1207,984,37,0.7343370688536215,0.3266904300811099,22.058297210736228,0.7774904606971554,0.3987681733324382,20.963967648788874
32,windows 11,Track time,0,Text length,1000,Duration,30,23,1207,984,37,0.7329166503567681,0.3292450334689871,22.45705518184111,0.7799600838267648,0.40740123459824357,21.563121196849583
33,windows 11,Track time,0,Text length,1000,Duration,40,16,1207,984,37,0.7339640028719601,0.3260077381367105,22.0569375069375,0.7761180631045367,0.39486977044079935,20.68890289861165
34,windows 11,Track time,0,Text length,1000,Duration,50,14,1207,984,37,0.7365906743476008,0.3348153866564901,22.197073759573755,0.7812390713872822,0.4097035847734423,20.23583033291772
35,windows 11,Track time,0,Text length,1000,Duration,75,10,1207,984,37,0.7308645381152549,0.3376502585310253,22.88484883069453,0.7912250731062749,0.4427832070644443,20.209688134841542
36,windows 11,Track time,0,Text length,1000,Duration,100,6,1207,984,37,0.7274033646337428,0.3254521150197654,22.97897659544544,0.7834466019147949,0.4211534428424944,20.97025394971291
37,windows 11,Track time,0,Text length,1000,Duration,125,4,1207,984,37,0.734477578920625,0.33577182380554516,22.56369190094023,0.7824636665164744,0.4162042629651352,20.569128218831754
38,windows 11,Track time,0,Text length,1000,Duration,150,2,1207,984,37,0.7343532635472272,0.3306801341635685,22.49136955512795,0.7794177393031461,0.40645116702459394,20.84241340447766
39,windows 11,Track time,0,Text length,2000,Duration,0,540,936,984,37,0.7683157202218601,0.4141145804328597,20.947096457701335,0.8062176838195891,0.48597255668296196,19.864897445949765
40,windows 11,Track time,0,Text length,2000,Duration,5,399,936,984,37,0.7694719011345897,0.41909881606372146,21.203339407798605,0.8084182384395125,0.4934712459825362,20.309152268309244
41,windows 11,Track time,0,Text length,2000,Duration,10,219,936,984,37,0.7686645793594544,0.419150809877681,21.59825229232874,0.808943611620663,0.4956354325448831,20.774831207498433
42,windows 11,Track time,0,Text length,2000,Duration,15,102,936,984,37,0.7652206437722858,0.41476388310233464,21.601307354189206,0.8083244394201573,0.4956079576831061,20.748681333164143
43,windows 11,Track time,0,Text length,2000,Duration,20,54,936,984,37,0.7604462032585474,0.4007774762793008,21.787286520715917,0.8044004017801908,0.48338660507662373,20.970686317207107
44,windows 11,Track time,0,Text length,2000,Duration,25,29,936,984,37,0.7597959239682576,0.3958475600977679,21.371031333902614,0.8028470543700841,0.4761555623429669,20.459683508803955
45,windows 11,Track time,0,Text length,2000,Duration,30,23,936,984,37,0.7573416004740324,0.3953449115085596,21.977842042683545,0.804615421606838,0.48252374265574943,21.166247781339685
46,windows 11,Track time,0,Text length,2000,Duration,40,16,936,984,37,0.7599089599338241,0.3960812185620462,21.371762275015687,0.8019514078113704,0.4734290744862973,20.122630973475506
47,windows 11,Track time,0,Text length,2000,Duration,50,14,936,984,37,0.7629443748661026,0.40497344736604707,21.39266136979552,0.8071688410645302,0.48842320757882246,19.182022689600252
48,windows 11,Track time,0,Text length,2000,Duration,75,10,936,984,37,0.7551300720579682,0.40070492931417057,22.031616161616164,0.816908147857693,0.5197331865732945,19.28849138635546
49,windows 11,Track time,0,Text length,2000,Duration,100,6,936,984,37,0.7524639189272516,0.39092654458971826,22.145027195027197,0.8097894031433838,0.49979034211952145,20.057423425190418
50,windows 11,Track time,0,Text length,2000,Duration,125,4,936,984,37,0.7596859938297663,0.4033187244942548,21.698771412074162,0.8093981920901445,0.4972332952465206,19.534221703991015
51,windows 11,Track time,0,Text length,2000,Duration,150,2,936,984,37,0.7606407469616123,0.40102312928299716,21.593430779210596,0.8070829269429959,0.4896323845179766,19.778672086501427
52,windows 11,Track time,0,Text length,3000,Duration,0,540,579,984,37,0.7800217004219953,0.4522215467213204,20.494411868135362,0.8236310696675374,0.5386901363421105,19.271524424858427
53,windows 11,Track time,0,Text length,3000,Duration,5,399,579,984,37,0.7805919363147159,0.455639519655184,20.815691397996897,0.8252489151910061,0.5442666600568062,19.83992203682334
54,windows 11,Track time,0,Text length,3000,Duration,10,219,579,984,37,0.7791538937043089,0.4542316932525436,21.191575871978976,0.8251601341180498,0.5446240653215416,20.395197018434054
55,windows 11,Track time,0,Text length,3000,Duration,15,102,579,984,37,0.7750700798752117,0.4483111954863134,21.213051877677227,0.8230692707324496,0.5404959441140965,20.318748041111707
56,windows 11,Track time,0,Text length,3000,Duration,20,54,579,984,37,0.7701247985107589,0.4346501973349506,21.39131981531116,0.8192928894487972,0.5290586901332875,20.558124543043824
57,windows 11,Track time,0,Text length,3000,Duration,25,29,579,984,37,0.7696483421936142,0.4308449197800247,21.029338510774156,0.8193004345214532,0.5265240224113379,19.98590635762605
58,windows 11,Track time,0,Text length,3000,Duration,30,23,579,984,37,0.7661652139756018,0.42813325264493934,21.60353955202658,0.8196168737098853,0.5289365395117785,20.788951884192652
59,windows 11,Track time,0,Text length,3000,Duration,40,16,579,984,37,0.770419307183709,0.43229664917219635,20.978646781300885,0.8184814186381255,0.5240824491691807,19.621087297141298
60,windows 11,Track time,0,Text length,3000,Duration,50,14,579,984,37,0.7730165110829033,0.44005870500999855,20.971144370534624,0.8234473366022472,0.5383650704002216,18.433366740257583
61,windows 11,Track time,0,Text length,3000,Duration,75,10,579,984,37,0.7621757322177818,0.4291947245039023,21.486390889375958,0.8320808712962908,0.5656730834420529,18.622807312852228
62,windows 11,Track time,0,Text length,3000,Duration,100,6,579,984,37,0.7601230172814503,0.42114679357313245,21.569744517505708,0.8254520309613005,0.5471896683901303,19.41496303907548
63,windows 11,Track time,0,Text length,3000,Duration,125,4,579,984,37,0.768520697877962,0.4357969791104614,21.205646205646193,0.8269711295553508,0.549874052179249,19.14763290167821
64,windows 11,Track time,0,Text length,3000,Duration,150,2,579,984,37,0.7705101489953003,0.4356389323622023,21.10759610759609,0.8246434128768636,0.5425693304197459,19.430162310421217
65,windows 11,Track time,0,Text length,5000,Duration,0,540,289,984,37,0.795351525768955,0.5146628075468628,19.41751043669403,0.857656738833798,0.6405325766413243,17.012879444758404
66,windows 11,Track time,0,Text length,5000,Duration,5,399,289,984,37,0.7955075178775446,0.516261045422427,19.347628007585637,0.858122074667814,0.6422302935708508,16.996359915872006
67,windows 11,Track time,0,Text length,5000,Duration,10,219,289,984,37,0.7936781457165869,0.5136663857206215,19.525632731995223,0.8571288116790063,0.639809084075284,17.482271499266886
68,windows 11,Track time,0,Text length,5000,Duration,15,102,289,984,37,0.7880326349252094,0.5047644742558314,19.564551690347876,0.8541147791951856,0.6325439972593785,17.481474818683406
69,windows 11,Track time,0,Text length,5000,Duration,20,54,289,984,37,0.7831274317192627,0.49300964680102183,19.918702581919142,0.8513112095296265,0.6245085599172584,17.773758236623863
70,windows 11,Track time,0,Text length,5000,Duration,25,29,289,984,37,0.7826623853883575,0.4909492908549934,19.89709569129459,0.8541368276035347,0.6307896029850337,17.148301842288866
71,windows 11,Track time,0,Text length,5000,Duration,30,23,289,984,37,0.778048912482429,0.4856750586627435,20.146235134292453,0.8528622062614758,0.6281623828769303,17.960103165099767
72,windows 11,Track time,0,Text length,5000,Duration,40,16,289,984,37,0.7811119904903661,0.4888732428148379,20.09977054866558,0.8525244273571678,0.6265105842769684,17.193723788692417
73,windows 11,Track time,0,Text length,5000,Duration,50,14,289,984,37,0.7802855411518677,0.49002009864068446,20.262096774193548,0.8561610186025417,0.6366866770505939,17.08627669322941
74,windows 11,Track time,0,Text length,5000,Duration,75,10,289,984,37,0.7616124325658453,0.4620479270931529,20.89750676124067,0.8638546197805644,0.6589385346414766,18.00042734665011
75,windows 11,Track time,0,Text length,5000,Duration,100,6,289,984,37,0.7632703817728448,0.46108868330931796,20.937190491911522,0.8586008119720349,0.6447928485009622,18.636101981241364
76,windows 11,Track time,0,Text length,5000,Duration,125,4,289,984,37,0.7724398643608893,0.47651355186275896,20.84894421267812,0.8613809170144007,0.651627718733457,18.865642970814022
77,windows 11,Track time,0,Text length,5000,Duration,150,2,289,984,37,0.7748789294773604,0.4775891861468763,20.83039456966496,0.8582005980554601,0.6428249900941155,19.094819186489676
78,windows 11,Track time,0,Text length,7500,Duration,0,540,123,984,37,0.7459693880774186,0.43141287377008647,21.510625342046644,0.8170219207333472,0.5439009154997549,19.338894932945898
79,windows 11,Track time,0,Text length,7500,Duration,5,399,123,984,37,0.7467638722952353,0.4352555568410453,21.417036385959026,0.8186854470347145,0.5496265972302498,19.253823525534084
80,windows 11,Track time,0,Text length,7500,Duration,10,219,123,984,37,0.744600823898985,0.43350036474830866,21.768947698315728,0.8185004673040877,0.5499915805052353,20.023017783511516
81,windows 11,Track time,0,Text length,7500,Duration,15,102,123,984,37,0.7364614399718921,0.424007526311929,21.839537590545657,0.8136655159353853,0.5421082636384827,19.953403172554435
82,windows 11,Track time,0,Text length,7500,Duration,20,54,123,984,37,0.7279428290819598,0.4063258427906746,22.065098879615007,0.8099635528611908,0.5312491900999262,20.204603715408606
83,windows 11,Track time,0,Text length,7500,Duration,25,29,123,984,37,0.7220681329997042,0.3963074648722497,22.40588517762431,0.80757857650935,0.5229583573776218,20.62991571222891
84,windows 11,Track time,0,Text length,7500,Duration,30,23,123,984,37,0.7158542563855022,0.39291720476342484,22.565058149735574,0.8083124052681826,0.5271475912622602,20.574059311140427
85,windows 11,Track time,0,Text length,7500,Duration,40,16,123,984,37,0.7233047618660804,0.39835214190809765,22.57197891321979,0.8103217190610633,0.527562428292071,19.478810021648936
86,windows 11,Track time,0,Text length,7500,Duration,50,14,123,984,37,0.721171996162081,0.4004971046785434,22.758769985882665,0.8168725752672699,0.5438807235531683,19.219279259618375
87,windows 11,Track time,0,Text length,7500,Duration,75,10,123,984,37,0.6974397149293151,0.37990224303806064,23.50774225774226,0.8260029091286187,0.5715033724409025,20.281875621681454
88,windows 11,Track time,0,Text length,7500,Duration,100,6,123,984,37,0.6973466568720933,0.3740238046015693,23.674242424242426,0.8116067712774646,0.5405928917186061,21.12946384791046
89,windows 11,Track time,0,Text length,7500,Duration,125,4,123,984,37,0.7126875929026975,0.3939655632225098,23.45917970917971,0.8159081041819567,0.5471200342465129,21.452777116207546
90,windows 11,Track time,0,Text length,7500,Duration,150,2,123,984,37,0.7188084266666804,0.39621175419598,23.417092167092168,0.8147156442570029,0.5419495354224266,21.735306524950545
91,windows 11,Track time,0,Text length,10000,Duration,0,540,58,984,37,0.6947340336940546,0.3615765711430378,23.19677762884025,0.782914582938364,0.47346985958787163,21.472334400456337
92,windows 11,Track time,0,Text length,10000,Duration,5,399,58,984,37,0.698039695736821,0.3686646214959471,23.033886751487096,0.7863688302693139,0.48299539391984,21.5330706650884
93,windows 11,Track time,0,Text length,10000,Duration,10,219,58,984,37,0.6995966048789116,0.37178758360792186,23.244154189523798,0.7885716410479766,0.48788743042812005,22.061193300536175
94,windows 11,Track time,0,Text length,10000,Duration,15,102,58,984,37,0.6914152191520343,0.36448877644882943,23.34455667789001,0.7821815058525614,0.47968862631865733,21.933103055001656
95,windows 11,Track time,0,Text length,10000,Duration,20,54,58,984,37,0.6830637880432151,0.3475126373815107,23.52207977207978,0.778086341954495,0.46758203371331963,22.240746188966252
96,windows 11,Track time,0,Text length,10000,Duration,25,29,58,984,37,0.6731017484776403,0.33383149502514686,23.9528274276851,0.7723189359532222,0.4527198697552284,22.670733172566234
97,windows 11,Track time,0,Text length,10000,Duration,30,23,58,984,37,0.6688498038580923,0.33440429521600346,24.046555296555297,0.7733870063272279,0.45853933350769704,22.5913395007246
98,windows 11,Track time,0,Text length,10000,Duration,40,16,58,984,37,0.6717141927514816,0.3330569918813959,24.082732512965062,0.7751499554857164,0.4561206889102816,21.498457138556486
99,windows 11,Track time,0,Text length,10000,Duration,50,14,58,984,37,0.6727795193446394,0.33959507879500084,24.09141538130901,0.7834578014897268,0.4747644863882184,21.495214487364883
100,windows 11,Track time,0,Text length,10000,Duration,75,10,58,984,37,0.6566597272957153,0.3305217579854495,24.43564972234698,0.8016678076573377,0.5212355749627706,21.32386481722903
101,windows 11,Track time,0,Text length,10000,Duration,100,6,58,984,37,0.6508545686904612,0.31839061786868716,24.70688714954771,0.7816517075951772,0.4832972617501634,22.2056676140581
102,windows 11,Track time,0,Text length,10000,Duration,125,4,58,984,37,0.6669258515674976,0.3361647568389457,24.387087173784433,0.7850428453877218,0.48632986650029575,22.549025782302706
103,windows 11,Track time,0,Text length,10000,Duration,150,2,58,984,37,0.6639919643590069,0.3278217894214261,24.5534473172088,0.779255510474631,0.4729176598621127,22.842960047912396
104,windows 11,Track time,5,Text length,0,Duration,0,540,1349,909,37,0.7469311195435506,0.34737567502465716,21.650796681430073,0.7846400970522684,0.41511400759159733,20.27891145990738
105,windows 11,Track time,5,Text length,0,Duration,5,399,1349,909,37,0.7495508233071887,0.35569273043855987,21.64971474216816,0.7881321887446173,0.42641008790034796,20.606510020409722
106,windows 11,Track time,5,Text length,0,Duration,10,219,1349,909,37,0.7494462959186169,0.35761829359546654,21.84680392706708,0.7892062108772928,0.43032278694444426,21.02698882147018
107,windows 11,Track time,5,Text length,0,Duration,15,102,1349,909,37,0.7467994157943255,0.3555433926012,21.8953822619688,0.7894811976745947,0.433071640612241,21.007912664466065
108,windows 11,Track time,5,Text length,0,Duration,20,54,1349,909,37,0.7392004892902283,0.3363629090709021,22.215208002467612,0.7830936173179698,0.41460713878535993,21.240997181531153
109,windows 11,Track time,5,Text length,0,Duration,25,29,1349,909,37,0.7373816496492803,0.3280748958783297,21.988066782038022,0.7801221195626252,0.4026017501553834,20.798631632358752
110,windows 11,Track time,5,Text length,0,Duration,30,23,1349,909,37,0.7357974322608707,0.330265077164228,22.309791570608876,0.7822152850930567,0.41045621048633296,21.399697704309354
111,windows 11,Track time,5,Text length,0,Duration,40,16,1349,909,37,0.7370211921052781,0.3273779073046738,22.05999221085428,0.7785957940860099,0.39831316952957596,20.587525098740354
112,windows 11,Track time,5,Text length,0,Duration,50,14,1349,909,37,0.7394837631739221,0.3359823313785605,22.293046527628036,0.7830625716597923,0.41192754093610173,20.076261236605124
113,windows 11,Track time,5,Text length,0,Duration,75,10,1349,909,37,0.7356582451884337,0.34314474721309224,22.708943326321368,0.7924780827809723,0.4439486450614857,19.841027091500685
114,windows 11,Track time,5,Text length,0,Duration,100,6,1349,909,37,0.733056753737342,0.3321614085066191,22.682463412265236,0.7860659663166099,0.42500098412925547,20.579813945756396
115,windows 11,Track time,5,Text length,0,Duration,125,4,1349,909,37,0.7388670489114952,0.3410763595281284,22.475569418504204,0.7849935091309239,0.4199214603715009,20.679053799568788
116,windows 11,Track time,5,Text length,0,Duration,150,2,1349,909,37,0.7389786752368122,0.33649051841189204,22.420016577625272,0.7822747521403417,0.4108042069860626,20.935251528328777
117,windows 11,Track time,5,Text length,100,Duration,0,540,1294,909,37,0.7438658170671236,0.3425527148827682,21.798123451541816,0.7819754829632563,0.40853814255972154,20.535516807224816
118,windows 11,Track time,5,Text length,100,Duration,5,399,1294,909,37,0.7465187654329822,0.3509843809892567,21.817637949358943,0.7855863034066779,0.4201601140403298,20.878823264903865
119,windows 11,Track time,5,Text length,100,Duration,10,219,1294,909,37,0.7462451945220528,0.35274251351165864,22.053468899521533,0.7866790331159359,0.42416949197704096,21.285547840376676
120,windows 11,Track time,5,Text length,100,Duration,15,102,1294,909,37,0.7436515476036031,0.35095093876094846,22.078472409001254,0.786954709576796,0.4270656998647202,21.255298773502652
121,windows 11,Track time,5,Text length,100,Duration,20,54,1294,909,37,0.7359504666340456,0.3316333122569315,22.380787615162614,0.780495004071162,0.40847706080378776,21.497718615437055
122,windows 11,Track time,5,Text length,100,Duration,25,29,1294,909,37,0.7337549408682174,0.32265808565330845,22.130182839530182,0.7772535886398717,0.39566577290177407,21.091560367378733
123,windows 11,Track time,5,Text length,100,Duration,30,23,1294,909,37,0.7319751266545681,0.32483611463377987,22.54487299559415,0.7794119558829852,0.40378078931899697,21.664964171032125
124,windows 11,Track time,5,Text length,100,Duration,40,16,1294,909,37,0.7332506736048775,0.3217672380013592,22.19020203933997,0.7757795673346521,0.39149542267728027,20.783653165641795
125,windows 11,Track time,5,Text length,100,Duration,50,14,1294,909,37,0.7358536271415602,0.3306654340755434,22.41758058388016,0.7805680318719568,0.4058215275538803,20.227133401505764
126,windows 11,Track time,5,Text length,100,Duration,75,10,1294,909,37,0.7297006006105256,0.3330743627832449,22.959329161691958,0.7898713294249466,0.43748620554914625,20.01210054208514
127,windows 11,Track time,5,Text length,100,Duration,100,6,1294,909,37,0.7274524295117191,0.3222636691282399,22.932849247635826,0.7832619267481511,0.41807158656162285,20.76855260314885
128,windows 11,Track time,5,Text length,100,Duration,125,4,1294,909,37,0.7337957105215984,0.3315637237672128,22.696868699775678,0.7820073416074093,0.4124427604822137,20.59695320024966
129,windows 11,Track time,5,Text length,100,Duration,150,2,1294,909,37,0.7341520002609999,0.32702175709302794,22.598138295812717,0.7792039769117661,0.4030453679085313,20.84513978282324
130,windows 11,Track time,5,Text length,1000,Duration,0,540,1207,909,37,0.7399874309433523,0.3345148413008406,21.968308156871487,0.7777083228920123,0.39740880111355403,20.782691429818268
131,windows 11,Track time,5,Text length,1000,Duration,5,399,1207,909,37,0.7426220380727552,0.3429857265728888,22.027370315080447,0.7813501249425754,0.40912936629160795,21.09319737957206
132,windows 11,Track time,5,Text length,1000,Duration,10,219,1207,909,37,0.7423360761544854,0.3448386186763647,22.21443310890264,0.7826123397361116,0.4135578808252462,21.4980257096017
133,windows 11,Track time,5,Text length,1000,Duration,15,102,1207,909,37,0.7396365021379693,0.34310856711274446,22.237463281277716,0.7829085942595158,0.4166688440100754,21.465526284863707
134,windows 11,Track time,5,Text length,1000,Duration,20,54,1207,909,37,0.7321322882093882,0.3241156920864778,22.573567612227404,0.7766704500553596,0.39862219104332314,21.702926091876154
135,windows 11,Track time,5,Text length,1000,Duration,25,29,1207,909,37,0.7297016938733166,0.3146598002802809,22.378368859960315,0.7731432459498739,0.38500570334068995,21.32370704540527
136,windows 11,Track time,5,Text length,1000,Duration,30,23,1207,909,37,0.7279696334380413,0.3171513387859868,22.77282425478301,0.7754739653689531,0.3935765910758064,21.886477531558114
137,windows 11,Track time,5,Text length,1000,Duration,40,16,1207,909,37,0.7293305709836014,0.31395132358148414,22.38571613571614,0.7716758571820447,0.3808669938044104,21.027426367232202
138,windows 11,Track time,5,Text length,1000,Duration,50,14,1207,909,37,0.7319757928122433,0.3229841211337593,22.45119820947027,0.7767350846748424,0.3957100647950429,20.584437560451274
139,windows 11,Track time,5,Text length,1000,Duration,75,10,1207,909,37,0.7256506527384291,0.32530750733175895,23.157032041738848,0.7867502907887916,0.42924872333138864,20.331210493997272
140,windows 11,Track time,5,Text length,1000,Duration,100,6,1207,909,37,0.722354769595529,0.31294042185480725,23.221894982988477,0.778992756862884,0.4074911757873196,21.10667862133406
141,windows 11,Track time,5,Text length,1000,Duration,125,4,1207,909,37,0.7293194745968188,0.3227187637467082,22.898595307131895,0.7780284940773098,0.4023037831388229,20.851968827341782
142,windows 11,Track time,5,Text length,1000,Duration,150,2,1207,909,37,0.7293684575849566,0.3175433586402489,22.82703746118381,0.7751191723405462,0.3926412606456442,21.12263553182331
143,windows 11,Track time,5,Text length,2000,Duration,0,540,936,909,37,0.7651835465358812,0.4048171933715631,21.27442552280805,0.8032780124840021,0.4760913229297556,20.228744800920413
144,windows 11,Track time,5,Text length,2000,Duration,5,399,936,909,37,0.7664523412974231,0.41018803319125297,21.535943603580584,0.805613489919802,0.4840952803277535,20.64565982307703
145,windows 11,Track time,5,Text length,2000,Duration,10,219,936,909,37,0.7651821098588449,0.4095926180119559,21.908664465949,0.8059611655893555,0.485931212229609,21.105410789378762
146,windows 11,Track time,5,Text length,2000,Duration,15,102,936,909,37,0.7618539535925025,0.40560608554606403,21.900527857559112,0.8056067318804097,0.4866520622237692,21.04942965834956
147,windows 11,Track time,5,Text length,2000,Duration,20,54,936,909,37,0.7561241369265195,0.38986606517803407,22.087688786907542,0.8008875807268696,0.4724122872700979,21.28540592587922
148,windows 11,Track time,5,Text length,2000,Duration,25,29,936,909,37,0.7557019474297957,0.38498688807664805,21.715078076685227,0.7993662452351752,0.46491401405529076,20.827658561708486
149,windows 11,Track time,5,Text length,2000,Duration,30,23,936,909,37,0.7528647609797755,0.3842062183832211,22.28480070276946,0.8009398748815013,0.4710083636687168,21.496653573413287
150,windows 11,Track time,5,Text length,2000,Duration,40,16,936,909,37,0.7558352089311882,0.38522233640904696,21.720062345062342,0.7983903443211199,0.4619518779571661,20.50474696105765
151,windows 11,Track time,5,Text length,2000,Duration,50,14,936,909,37,0.758885448292499,0.3942844841266584,21.574209054616574,0.8035231910684232,0.4768739955391323,19.44552811187015
152,windows 11,Track time,5,Text length,2000,Duration,75,10,936,909,37,0.7503773827588424,0.3892286795785954,22.301267108959415,0.8132223453573346,0.5084533851310483,19.391978032754736
153,windows 11,Track time,5,Text length,2000,Duration,100,6,936,909,37,0.747944666236082,0.3794696466879876,22.38546709700556,0.8061874027890675,0.48855062753014894,20.176145321776385
154,windows 11,Track time,5,Text length,2000,Duration,125,4,936,909,37,0.7550730187611877,0.39142432892735485,22.012654012654032,0.8058684989630238,0.48598124166501033,19.82462629064571
155,windows 11,Track time,5,Text length,2000,Duration,150,2,936,909,37,0.7562621206954311,0.3892029868968122,21.90839715839718,0.8037450326427908,0.4786732679365945,20.066574202496533
156,windows 11,Track time,5,Text length,3000,Duration,0,540,579,909,37,0.7773869864750829,0.4442386281731866,20.829322876431632,0.821283869595725,0.5307710415129548,19.680523804480014
157,windows 11,Track time,5,Text length,3000,Duration,5,399,579,909,37,0.7780402615625966,0.44796875298833955,21.154021967378128,0.8230084294317055,0.5367493392069471,20.214257119098182
158,windows 11,Track time,5,Text length,3000,Duration,10,219,579,909,37,0.7760685115172137,0.44574997615649686,21.507804211292587,0.8226887859874916,0.536583997064019,20.73632662399215
159,windows 11,Track time,5,Text length,3000,Duration,15,102,579,909,37,0.7720779519154186,0.4401596462837891,21.519235972360985,0.8208290247274568,0.5330917772456413,20.653527297944777
