,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Filter 3,Threshold 3,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
159,quantum computing,Track time,10,Text length,0,Duration,125,1,399,875,42,0.8287546816070888,0.49009814482155806,13.38769076172177,0.8928116944361671,0.6396488266437003,11.288997785824257
160,quantum computing,Track time,10,Text length,0,Duration,150,1,399,875,42,0.8287546816070888,0.49009814482155806,13.38769076172177,0.8928116944361671,0.6396488266437003,11.288997785824257
161,quantum computing,Track time,10,Text length,100,Duration,0,502,399,875,42,0.8319290957408807,0.5025809292846899,13.20729014563431,0.890685908379483,0.6445647800384411,11.232497676651162
162,quantum computing,Track time,10,Text length,100,Duration,25,73,399,875,42,0.8293808285110107,0.4889212582464716,12.879221891903049,0.8926961190449155,0.6409022888559325,10.758867539740859
163,quantum computing,Track time,10,Text length,100,Duration,50,35,399,875,42,0.8301084412701525,0.4884256537446922,11.975744713839953,0.8939490025296125,0.6405435738886247,9.768097578237823
164,quantum computing,Track time,10,Text length,100,Duration,75,11,399,875,42,0.7977897133258549,0.4031211018212828,13.551327514093467,0.8901165761449169,0.5778106019082658,10.971740865702172
165,quantum computing,Track time,10,Text length,100,Duration,100,4,399,875,42,0.8112711863274645,0.44434431111869543,12.792856276898826,0.8887706442088577,0.6047678397880898,10.532675713193978
166,quantum computing,Track time,10,Text length,100,Duration,125,1,399,875,42,0.8287546816070888,0.49009814482155806,13.38769076172177,0.8928116944361671,0.6396488266437003,11.288997785824257
167,quantum computing,Track time,10,Text length,100,Duration,150,1,399,875,42,0.8287546816070888,0.49009814482155806,13.38769076172177,0.8928116944361671,0.6396488266437003,11.288997785824257
168,quantum computing,Track time,10,Text length,1000,Duration,0,502,381,875,42,0.8316105617210886,0.49724686536174195,14.063801076080333,0.8920470169473084,0.6445790604557827,11.982805243930285
169,quantum computing,Track time,10,Text length,1000,Duration,25,73,381,875,42,0.8287974174195368,0.48284903207756175,13.709998012323595,0.8940901298734669,0.64078560611582,11.462656806476588
170,quantum computing,Track time,10,Text length,1000,Duration,50,35,381,875,42,0.8294890881473556,0.482220588011356,12.666578925636902,0.8955147842592565,0.6407227971875185,10.257362329263268
171,quantum computing,Track time,10,Text length,1000,Duration,75,11,381,875,42,0.7949520009288297,0.3932409528355686,13.258344951607361,0.8904829411435714,0.5738139497815765,10.510318668642247
172,quantum computing,Track time,10,Text length,1000,Duration,100,4,381,875,42,0.8094460025234632,0.436028533535819,12.499873714412722,0.8894490583998035,0.6021914138731961,10.071253516134055
173,quantum computing,Track time,10,Text length,1000,Duration,125,1,381,875,42,0.8283732251351417,0.484106417568501,14.072886989553657,0.8944565758332759,0.6398491756457031,11.85424907107755
174,quantum computing,Track time,10,Text length,1000,Duration,150,1,381,875,42,0.8283732251351417,0.484106417568501,14.072886989553657,0.8944565758332759,0.6398491756457031,11.85424907107755
175,quantum computing,Track time,10,Text length,2000,Duration,0,502,354,875,42,0.8273157611824271,0.4952318669786614,13.84124538089842,0.8893392750586836,0.64076358580617,11.575926359835762
176,quantum computing,Track time,10,Text length,2000,Duration,25,73,354,875,42,0.8253640909583517,0.48243319446476574,13.460652577568005,0.891416879459344,0.6371069368037323,11.10182337741951
177,quantum computing,Track time,10,Text length,2000,Duration,50,35,354,875,42,0.8260172170303031,0.48179345301841514,12.482110719290212,0.8926501576060255,0.6366447980846418,10.05422521064377
178,quantum computing,Track time,10,Text length,2000,Duration,75,11,354,875,42,0.7920425582129264,0.39522364644479074,13.399652341960039,0.8877040779934475,0.571039402950601,10.60360191967528
179,quantum computing,Track time,10,Text length,2000,Duration,100,4,354,875,42,0.8057188987870896,0.436264709526897,12.655773713466026,0.8866328590424063,0.5989271268505283,10.180763740634294
180,quantum computing,Track time,10,Text length,2000,Duration,125,1,354,875,42,0.823462650903485,0.48180107844596776,13.575096721983883,0.8912109578808137,0.6350997353424416,11.170481929677532
181,quantum computing,Track time,10,Text length,2000,Duration,150,1,354,875,42,0.823462650903485,0.48180107844596776,13.575096721983883,0.8912109578808137,0.6350997353424416,11.170481929677532
182,quantum computing,Track time,10,Text length,3000,Duration,0,502,303,875,42,0.8234127099464458,0.4930418358560844,13.530208165563431,0.8887334880289617,0.6427627438874253,11.161572308901109
183,quantum computing,Track time,10,Text length,3000,Duration,25,73,303,875,42,0.8200458207575669,0.47769410004892493,12.962115045448382,0.890537788276763,0.63798980022425,10.496842967177383
184,quantum computing,Track time,10,Text length,3000,Duration,50,35,303,875,42,0.8212383631282194,0.47769179728593325,12.707293518697025,0.8915914561027954,0.6369338084156215,10.127350018339628
185,quantum computing,Track time,10,Text length,3000,Duration,75,11,303,875,42,0.782974100660278,0.38448601239714,12.660463942515229,0.8849657839138416,0.563956527174515,9.776044403876119
186,quantum computing,Track time,10,Text length,3000,Duration,100,4,303,875,42,0.7973771910434448,0.4272157021357896,11.91658531402121,0.8833694880797227,0.5930904417253601,9.353206224835136
187,quantum computing,Track time,10,Text length,3000,Duration,125,1,303,875,42,0.8187817440490817,0.47831150886274565,13.684154375082649,0.8905808160269213,0.6365468637249118,11.128053483275858
188,quantum computing,Track time,10,Text length,3000,Duration,150,1,303,875,42,0.8187817440490817,0.47831150886274565,13.684154375082649,0.8905808160269213,0.6365468637249118,11.128053483275858
189,quantum computing,Track time,10,Text length,5000,Duration,0,502,181,875,42,0.8187892443949183,0.4868383943327329,12.096163515201114,0.8903159771978308,0.6453884475716064,9.476815348652352
190,quantum computing,Track time,10,Text length,5000,Duration,25,73,181,875,42,0.8124030879328838,0.46636039275545954,11.81602754502373,0.8907010162715503,0.6367226404414525,9.031278218085353
191,quantum computing,Track time,10,Text length,5000,Duration,50,35,181,875,42,0.81568442766417,0.46892582992410503,13.135769765912876,0.892575424450532,0.6370053464027936,10.167297169630274
192,quantum computing,Track time,10,Text length,5000,Duration,75,11,181,875,42,0.7663942097435306,0.36055816043187305,12.591072225667387,0.8804939861584562,0.5460299033464822,9.306428517682896
193,quantum computing,Track time,10,Text length,5000,Duration,100,4,181,875,42,0.7857233998807036,0.40996393564979333,11.793104274702593,0.8819139257015722,0.5848915078467252,8.808129572850067
194,quantum computing,Track time,10,Text length,5000,Duration,125,1,181,875,42,0.8122318885068145,0.4687156618528032,12.316808861978803,0.8908202411024789,0.6351408405201125,9.38767201781175
195,quantum computing,Track time,10,Text length,5000,Duration,150,1,181,875,42,0.8122318885068145,0.4687156618528032,12.316808861978803,0.8908202411024789,0.6351408405201125,9.38767201781175
196,quantum computing,Track time,10,Text length,7500,Duration,0,502,86,875,42,0.7846070314858286,0.4253090216286217,12.334142604726937,0.8775528606069126,0.5904627047003845,9.019847165108626
197,quantum computing,Track time,10,Text length,7500,Duration,25,73,86,875,42,0.7777881172928205,0.4060062349604051,13.024842900729425,0.8770730418167673,0.5797714266733226,9.407470313160136
198,quantum computing,Track time,10,Text length,7500,Duration,50,35,86,875,42,0.782018033117317,0.40891264841707675,13.969017094017099,0.8783336622293275,0.5783657209119605,10.214514799196571
199,quantum computing,Track time,10,Text length,7500,Duration,75,11,86,875,42,0.7438067468224401,0.32233817179043445,15.118600535267207,0.8702280845995166,0.49679092528301105,10.951432701702391
200,quantum computing,Track time,10,Text length,7500,Duration,100,4,86,875,42,0.7559065242748593,0.3603065937203487,14.288990330657002,0.8687120389601419,0.5292601607986442,10.471080818977258
201,quantum computing,Track time,10,Text length,7500,Duration,125,1,86,875,42,0.772386861635422,0.4013676451153629,13.414729560562902,0.8729199701371664,0.5681397196604459,9.663426788561633
202,quantum computing,Track time,10,Text length,7500,Duration,150,1,86,875,42,0.772386861635422,0.4013676451153629,13.414729560562902,0.8729199701371664,0.5681397196604459,9.663426788561633
203,quantum computing,Track time,10,Text length,10000,Duration,0,502,44,875,42,0.771597061743636,0.405254442314172,12.586855673563646,0.8753685922826833,0.5891711979490335,9.235483383174973
204,quantum computing,Track time,10,Text length,10000,Duration,25,73,44,875,42,0.7619794986516625,0.3808130764148834,13.052294829720992,0.8745970196210238,0.5756996698597532,9.367766302481527
205,quantum computing,Track time,10,Text length,10000,Duration,50,35,44,875,42,0.7645689175422444,0.3811565133487057,12.874365923146414,0.8764431208138198,0.574464513612692,9.134818244982165
206,quantum computing,Track time,10,Text length,10000,Duration,75,11,44,875,42,0.7064686601694106,0.27226747847158916,14.266005373728948,0.8534305683114979,0.45194429418597326,10.207622572450108
207,quantum computing,Track time,10,Text length,10000,Duration,100,4,44,875,42,0.7262455142614628,0.3191645965754052,13.354845621105781,0.8576148504769419,0.5020336604672849,9.61640594471389
208,quantum computing,Track time,10,Text length,10000,Duration,125,1,44,875,42,0.7550477740258588,0.3747624779420201,12.645230023922,0.8723906540615565,0.5668371451166084,8.91593599525816
209,quantum computing,Track time,10,Text length,10000,Duration,150,1,44,875,42,0.7550477740258588,0.3747624779420201,12.645230023922,0.8723906540615565,0.5668371451166084,8.91593599525816
210,quantum computing,Track time,10,Text length,100000,Duration,0,502,1,875,42,0.8105566933081132,0.5020557348893355,11.066630485188023,0.8794260845269912,0.64309300638115,7.951255358324745
211,quantum computing,Track time,10,Text length,100000,Duration,25,73,1,875,42,0.7958867473620923,0.4655317784659097,12.334656084656086,0.8777808348107029,0.6255019410774652,8.658955611490672
212,quantum computing,Track time,10,Text length,100000,Duration,50,35,1,875,42,0.7951390893395093,0.4619631372693421,11.69584597003952,0.8818720230913691,0.627880680458847,8.194107738249432
213,quantum computing,Track time,10,Text length,100000,Duration,75,11,1,875,42,0.6876895963250029,0.28446235985220664,11.834653602946286,0.8390957045978955,0.44980652113871544,9.326790678910026
214,quantum computing,Track time,10,Text length,100000,Duration,100,4,1,875,42,0.7295211016101514,0.35968640658487744,10.92349385032312,0.8537128159446065,0.5290216370746932,8.8063212527127
215,quantum computing,Track time,10,Text length,100000,Duration,125,1,1,875,42,0.8014454038393964,0.47881392918352167,12.369658119658123,0.8830611056416118,0.6344269608702044,8.518518518518517
216,quantum computing,Track time,10,Text length,100000,Duration,150,1,1,875,42,0.8014454038393964,0.47881392918352167,12.369658119658123,0.8830611056416118,0.6344269608702044,8.518518518518517
217,quantum computing,Track time,10,Text length,1000000,Duration,0,502,0,875,42,0.8105566933081132,0.5020557348893355,11.066630485188023,0.8794260845269912,0.64309300638115,7.951255358324745
218,quantum computing,Track time,10,Text length,1000000,Duration,25,73,0,875,42,0.7958867473620923,0.4655317784659097,12.334656084656086,0.8777808348107029,0.6255019410774652,8.658955611490672
219,quantum computing,Track time,10,Text length,1000000,Duration,50,35,0,875,42,0.7951390893395093,0.4619631372693421,11.69584597003952,0.8818720230913691,0.627880680458847,8.194107738249432
220,quantum computing,Track time,10,Text length,1000000,Duration,75,11,0,875,42,0.6876895963250029,0.28446235985220664,11.834653602946286,0.8390957045978955,0.44980652113871544,9.326790678910026
221,quantum computing,Track time,10,Text length,1000000,Duration,100,4,0,875,42,0.7295211016101514,0.35968640658487744,10.92349385032312,0.8537128159446065,0.5290216370746932,8.8063212527127
222,quantum computing,Track time,10,Text length,1000000,Duration,125,1,0,875,42,0.8014454038393964,0.47881392918352167,12.369658119658123,0.8830611056416118,0.6344269608702044,8.518518518518517
223,quantum computing,Track time,10,Text length,1000000,Duration,150,1,0,875,42,0.8014454038393964,0.47881392918352167,12.369658119658123,0.8830611056416118,0.6344269608702044,8.518518518518517
224,quantum computing,Track time,10,Text length,10000000,Duration,0,502,0,875,42,0.8105566933081132,0.5020557348893355,11.066630485188023,0.8794260845269912,0.64309300638115,7.951255358324745
225,quantum computing,Track time,10,Text length,10000000,Duration,25,73,0,875,42,0.7958867473620923,0.4655317784659097,12.334656084656086,0.8777808348107029,0.6255019410774652,8.658955611490672
226,quantum computing,Track time,10,Text length,10000000,Duration,50,35,0,875,42,0.7951390893395093,0.4619631372693421,11.69584597003952,0.8818720230913691,0.627880680458847,8.194107738249432
227,quantum computing,Track time,10,Text length,10000000,Duration,75,11,0,875,42,0.6876895963250029,0.28446235985220664,11.834653602946286,0.8390957045978955,0.44980652113871544,9.326790678910026
228,quantum computing,Track time,10,Text length,10000000,Duration,100,4,0,875,42,0.7295211016101514,0.35968640658487744,10.92349385032312,0.8537128159446065,0.5290216370746932,8.8063212527127
229,quantum computing,Track time,10,Text length,10000000,Duration,125,1,0,875,42,0.8014454038393964,0.47881392918352167,12.369658119658123,0.8830611056416118,0.6344269608702044,8.518518518518517
230,quantum computing,Track time,10,Text length,10000000,Duration,150,1,0,875,42,0.8014454038393964,0.47881392918352167,12.369658119658123,0.8830611056416118,0.6344269608702044,8.518518518518517
231,quantum computing,Track time,25,Text length,0,Duration,0,502,399,686,42,0.8309615366605795,0.5044332551965893,13.4314930792685,0.889994710348305,0.6426929450771763,11.40777605967392
232,quantum computing,Track time,25,Text length,0,Duration,25,73,399,686,42,0.8283918928399336,0.49116497202958914,13.033809177426193,0.8920547535904687,0.6393582678341723,10.96000979289556
233,quantum computing,Track time,25,Text length,0,Duration,50,35,399,686,42,0.8298013757784302,0.4917356156402638,12.22400284900284,0.8936220666087343,0.6397470693132842,9.984378121379203
234,quantum computing,Track time,25,Text length,0,Duration,75,11,399,686,42,0.7996810450010395,0.4106712859371258,14.142470348144107,0.8904621932957385,0.5802109735196957,11.502274382992333
235,quantum computing,Track time,25,Text length,0,Duration,100,4,399,686,42,0.8119756648578377,0.44975413780184814,13.34308258067123,0.8879228310008734,0.603744056098174,11.10452300862915
236,quantum computing,Track time,25,Text length,0,Duration,125,1,399,686,42,0.8277655751905469,0.4924498797994103,13.654574592074589,0.8917687900234977,0.6373020947848211,11.496527664273085
237,quantum computing,Track time,25,Text length,0,Duration,150,1,399,686,42,0.8277655751905469,0.4924498797994103,13.654574592074589,0.8917687900234977,0.6373020947848211,11.496527664273085
238,quantum computing,Track time,25,Text length,100,Duration,0,502,399,686,42,0.8309615366605795,0.5044332551965893,13.4314930792685,0.889994710348305,0.6426929450771763,11.40777605967392
239,quantum computing,Track time,25,Text length,100,Duration,25,73,399,686,42,0.8283918928399336,0.49116497202958914,13.033809177426193,0.8920547535904687,0.6393582678341723,10.96000979289556
240,quantum computing,Track time,25,Text length,100,Duration,50,35,399,686,42,0.8298013757784302,0.4917356156402638,12.22400284900284,0.8936220666087343,0.6397470693132842,9.984378121379203
241,quantum computing,Track time,25,Text length,100,Duration,75,11,399,686,42,0.7996810450010395,0.4106712859371258,14.142470348144107,0.8904621932957385,0.5802109735196957,11.502274382992333
242,quantum computing,Track time,25,Text length,100,Duration,100,4,399,686,42,0.8119756648578377,0.44975413780184814,13.34308258067123,0.8879228310008734,0.603744056098174,11.10452300862915
243,quantum computing,Track time,25,Text length,100,Duration,125,1,399,686,42,0.8277655751905469,0.4924498797994103,13.654574592074589,0.8917687900234977,0.6373020947848211,11.496527664273085
244,quantum computing,Track time,25,Text length,100,Duration,150,1,399,686,42,0.8277655751905469,0.4924498797994103,13.654574592074589,0.8917687900234977,0.6373020947848211,11.496527664273085
245,quantum computing,Track time,25,Text length,1000,Duration,0,502,381,686,42,0.8306903494960285,0.49943932094945764,14.229259231679364,0.8912146780345535,0.6424798432256599,12.133911110353035
246,quantum computing,Track time,25,Text length,1000,Duration,25,73,381,686,42,0.8278696869404798,0.48548262540164,13.441358024691358,0.8933098977177255,0.639029458582094,11.232170682008869
247,quantum computing,Track time,25,Text length,1000,Duration,50,35,381,686,42,0.8292816750472529,0.48597899184015514,12.870521913075104,0.8950558131703309,0.6397367712682017,10.448688032520574
248,quantum computing,Track time,25,Text length,1000,Duration,75,11,381,686,42,0.797124070534869,0.4014588280148439,13.799731264270273,0.890803399395173,0.5763688128626095,11.006509045252193
249,quantum computing,Track time,25,Text length,1000,Duration,100,4,381,686,42,0.8103468721933359,0.4420313795417808,13.000343496797395,0.8884900257074643,0.6010839470991418,10.608757670889007
250,quantum computing,Track time,25,Text length,1000,Duration,125,1,381,686,42,0.8274357746397257,0.48685949354830826,14.555393417182032,0.893226266416742,0.6371896391758584,12.33988086015344
251,quantum computing,Track time,25,Text length,1000,Duration,150,1,381,686,42,0.8274357746397257,0.48685949354830826,14.555393417182032,0.893226266416742,0.6371896391758584,12.33988086015344
252,quantum computing,Track time,25,Text length,2000,Duration,0,502,354,686,42,0.8266865222080225,0.4976484230380601,14.00520337074938,0.8887715598770841,0.6391840274336056,11.709811562640386
253,quantum computing,Track time,25,Text length,2000,Duration,25,73,354,686,42,0.824673849887577,0.48518166097810894,13.22352801519468,0.8908983488115747,0.6358625433813875,10.896188992197626
254,quantum computing,Track time,25,Text length,2000,Duration,50,35,354,686,42,0.8260183229414797,0.48560548653263114,12.718269068154921,0.8924540530951605,0.6361648002040254,10.230215142215847
255,quantum computing,Track time,25,Text length,2000,Duration,75,11,354,686,42,0.794323455001382,0.40321959108019295,13.975554360169737,0.888255691026803,0.5739279581640689,11.084289077816589
256,quantum computing,Track time,25,Text length,2000,Duration,100,4,354,686,42,0.8068232308191969,0.4422140361883602,13.191331460562226,0.8859632220476468,0.5983445717124386,10.70218686184167
257,quantum computing,Track time,25,Text length,2000,Duration,125,1,354,686,42,0.8228805854807367,0.4848167180850572,14.037594053619694,0.890316025498065,0.6331200754586463,11.577493184828668
258,quantum computing,Track time,25,Text length,2000,Duration,150,1,354,686,42,0.8228805854807367,0.4848167180850572,14.037594053619694,0.890316025498065,0.6331200754586463,11.577493184828668
259,quantum computing,Track time,25,Text length,3000,Duration,0,502,303,686,42,0.8225764538335164,0.49526939619658006,12.900719123306853,0.8881089123356599,0.6409340461431676,10.397413513378769
260,quantum computing,Track time,25,Text length,3000,Duration,25,73,303,686,42,0.8192327877872058,0.4804337810906751,12.333638583638589,0.8899977079118839,0.6366031838243029,9.827286062453275
261,quantum computing,Track time,25,Text length,3000,Duration,50,35,303,686,42,0.8211624635303308,0.4815435736830343,13.003157993966816,0.891438360855603,0.6364554101229967,10.255809143746196
262,quantum computing,Track time,25,Text length,3000,Duration,75,11,303,686,42,0.7856210924405225,0.3931040602309427,13.215654241295262,0.8857528659668068,0.5674780642078496,10.118472362269557
263,quantum computing,Track time,25,Text length,3000,Duration,100,4,303,686,42,0.7987096862478836,0.4336189274641984,12.431431341687752,0.8828011977854097,0.5927681489559677,9.738828832679973
264,quantum computing,Track time,25,Text length,3000,Duration,125,1,303,686,42,0.818001512393546,0.4812123450202669,13.825481203529979,0.8895855434910702,0.6342598347056166,11.109941735879053
265,quantum computing,Track time,25,Text length,3000,Duration,150,1,303,686,42,0.818001512393546,0.4812123450202669,13.825481203529979,0.8895855434910702,0.6342598347056166,11.109941735879053
266,quantum computing,Track time,25,Text length,5000,Duration,0,502,181,686,42,0.8168960723339453,0.4879784516738551,11.779130953981554,0.8890673446548617,0.6422283784702956,8.95197584511432
267,quantum computing,Track time,25,Text length,5000,Duration,25,73,181,686,42,0.8107548198258856,0.468469707129469,11.491733575066913,0.8896706885551682,0.6343536051630912,8.594793675699824
268,quantum computing,Track time,25,Text length,5000,Duration,50,35,181,686,42,0.8147370868302539,0.47206660174459947,13.48435274216524,0.8919605731013921,0.6356150866702917,10.274206919972832
269,quantum computing,Track time,25,Text length,5000,Duration,75,11,181,686,42,0.7693636096438218,0.37003522682832385,13.231161680162728,0.8813903368004615,0.5502934072132125,9.704830724435366
270,quantum computing,Track time,25,Text length,5000,Duration,100,4,181,686,42,0.7868104450319474,0.4166139430106543,12.390728308183615,0.8808990512550979,0.5840117399891306,9.24940948625777
271,quantum computing,Track time,25,Text length,5000,Duration,125,1,181,686,42,0.8103812268934473,0.4706975483683379,12.624829356600193,0.8891609624530188,0.6315323528216296,9.541057373446803
272,quantum computing,Track time,25,Text length,5000,Duration,150,1,181,686,42,0.8103812268934473,0.4706975483683379,12.624829356600193,0.8891609624530188,0.6315323528216296,9.541057373446803
273,quantum computing,Track time,25,Text length,7500,Duration,0,502,86,686,42,0.7871199698585021,0.4325800805950448,12.398755100986627,0.877417584319797,0.5907138572180949,9.081666104139284
274,quantum computing,Track time,25,Text length,7500,Duration,25,73,86,686,42,0.7805748943035493,0.4139851624684632,12.47910731244065,0.8772088688194992,0.5809130659528957,9.051420352391222
275,quantum computing,Track time,25,Text length,7500,Duration,50,35,86,686,42,0.7853820994208158,0.4177492565908434,14.00997150997151,0.8788934219264447,0.580475279976076,10.328019497383034
276,quantum computing,Track time,25,Text length,7500,Duration,75,11,86,686,42,0.7496234430227701,0.3344502366751107,15.14245014245014,0.8719016281059359,0.5034591662808725,11.000839026728991
277,quantum computing,Track time,25,Text length,7500,Duration,100,4,86,686,42,0.7607468692661258,0.3710156496481316,14.309116809116805,0.868881267153854,0.5318628246471446,10.597307123736465
278,quantum computing,Track time,25,Text length,7500,Duration,125,1,86,686,42,0.7757308328315308,0.4100941225583711,13.449667616334285,0.8728959012338071,0.5691877074051276,9.771065563945825
279,quantum computing,Track time,25,Text length,7500,Duration,150,1,86,686,42,0.7757308328315308,0.4100941225583711,13.449667616334285,0.8728959012338071,0.5691877074051276,9.771065563945825
280,quantum computing,Track time,25,Text length,10000,Duration,0,502,44,686,42,0.7760888251430387,0.4157384561453267,12.84474996188224,0.8758167460002749,0.590510583090574,9.321800645952816
281,quantum computing,Track time,25,Text length,10000,Duration,25,73,44,686,42,0.7669715551775077,0.39231898382696656,13.136537882472842,0.8754763501064249,0.5784052194536804,9.40167941772909
282,quantum computing,Track time,25,Text length,10000,Duration,50,35,44,686,42,0.7706108285340029,0.394028470829835,13.094814136480807,0.8779435031562897,0.5786032056934111,9.232718617831885
283,quantum computing,Track time,25,Text length,10000,Duration,75,11,44,686,42,0.7164321842149313,0.28876315650794054,14.724480578139111,0.8575666065011859,0.4638160648336697,10.484131090861418
284,quantum computing,Track time,25,Text length,10000,Duration,100,4,44,686,42,0.7347793881299293,0.3343404769277468,13.768153707178099,0.8591562870095197,0.5078273677201831,9.940274160023142
285,quantum computing,Track time,25,Text length,10000,Duration,125,1,44,686,42,0.7610124294767832,0.38748345978208654,12.798218794153756,0.872834598650709,0.5690320367466785,8.982945636719942
286,quantum computing,Track time,25,Text length,10000,Duration,150,1,44,686,42,0.7610124294767832,0.38748345978208654,12.798218794153756,0.872834598650709,0.5690320367466785,8.982945636719942
287,quantum computing,Track time,25,Text length,100000,Duration,0,502,1,686,42,0.8071142924398181,0.5013903256478415,12.602524089778512,0.8786083169989113,0.6395036385885695,8.97999723146284
288,quantum computing,Track time,25,Text length,100000,Duration,25,73,1,686,42,0.7936348643338798,0.4678422707232296,12.807454890788227,0.8777365425194036,0.6242046898735747,8.714291421950534
289,quantum computing,Track time,25,Text length,100000,Duration,50,35,1,686,42,0.7951280291015376,0.4673001085887116,12.333251721272559,0.8826745884664952,0.6285619096023383,8.413615206360618
290,quantum computing,Track time,25,Text length,100000,Duration,75,11,1,686,42,0.698683422084557,0.30203101503851365,12.249264586662962,0.8456311238845222,0.4649788282606392,9.183493489016152
291,quantum computing,Track time,25,Text length,100000,Duration,100,4,1,686,42,0.7361252852111441,0.37318803148103175,11.292937715701944,0.8549764705868753,0.5331570287340303,8.726170325349418
292,quantum computing,Track time,25,Text length,100000,Duration,125,1,1,686,42,0.7977069178907439,0.4792197402150916,13.2238932719702,0.8809613605806313,0.6290481533257339,9.127719537644024
293,quantum computing,Track time,25,Text length,100000,Duration,150,1,1,686,42,0.7977069178907439,0.4792197402150916,13.2238932719702,0.8809613605806313,0.6290481533257339,9.127719537644024
294,quantum computing,Track time,25,Text length,1000000,Duration,0,502,0,686,42,0.8071142924398181,0.5013903256478415,12.602524089778512,0.8786083169989113,0.6395036385885695,8.97999723146284
295,quantum computing,Track time,25,Text length,1000000,Duration,25,73,0,686,42,0.7936348643338798,0.4678422707232296,12.807454890788227,0.8777365425194036,0.6242046898735747,8.714291421950534
296,quantum computing,Track time,25,Text length,1000000,Duration,50,35,0,686,42,0.7951280291015376,0.4673001085887116,12.333251721272559,0.8826745884664952,0.6285619096023383,8.413615206360618
297,quantum computing,Track time,25,Text length,1000000,Duration,75,11,0,686,42,0.698683422084557,0.30203101503851365,12.249264586662962,0.8456311238845222,0.4649788282606392,9.183493489016152
298,quantum computing,Track time,25,Text length,1000000,Duration,100,4,0,686,42,0.7361252852111441,0.37318803148103175,11.292937715701944,0.8549764705868753,0.5331570287340303,8.726170325349418
299,quantum computing,Track time,25,Text length,1000000,Duration,125,1,0,686,42,0.7977069178907439,0.4792197402150916,13.2238932719702,0.8809613605806313,0.6290481533257339,9.127719537644024
300,quantum computing,Track time,25,Text length,1000000,Duration,150,1,0,686,42,0.7977069178907439,0.4792197402150916,13.2238932719702,0.8809613605806313,0.6290481533257339,9.127719537644024
301,quantum computing,Track time,25,Text length,10000000,Duration,0,502,0,686,42,0.8071142924398181,0.5013903256478415,12.602524089778512,0.8786083169989113,0.6395036385885695,8.97999723146284
302,quantum computing,Track time,25,Text length,10000000,Duration,25,73,0,686,42,0.7936348643338798,0.4678422707232296,12.807454890788227,0.8777365425194036,0.6242046898735747,8.714291421950534
303,quantum computing,Track time,25,Text length,10000000,Duration,50,35,0,686,42,0.7951280291015376,0.4673001085887116,12.333251721272559,0.8826745884664952,0.6285619096023383,8.413615206360618
304,quantum computing,Track time,25,Text length,10000000,Duration,75,11,0,686,42,0.698683422084557,0.30203101503851365,12.249264586662962,0.8456311238845222,0.4649788282606392,9.183493489016152
305,quantum computing,Track time,25,Text length,10000000,Duration,100,4,0,686,42,0.7361252852111441,0.37318803148103175,11.292937715701944,0.8549764705868753,0.5331570287340303,8.726170325349418
306,quantum computing,Track time,25,Text length,10000000,Duration,125,1,0,686,42,0.7977069178907439,0.4792197402150916,13.2238932719702,0.8809613605806313,0.6290481533257339,9.127719537644024
307,quantum computing,Track time,25,Text length,10000000,Duration,150,1,0,686,42,0.7977069178907439,0.4792197402150916,13.2238932719702,0.8809613605806313,0.6290481533257339,9.127719537644024
308,quantum computing,Track time,50,Text length,0,Duration,0,502,399,298,42,0.8023721259180806,0.4288566193644073,12.647318302910485,0.8857359757136325,0.5958383384663904,9.514142899334404
309,quantum computing,Track time,50,Text length,0,Duration,25,73,399,298,42,0.7996638378173597,0.4156417147739073,12.53497659747659,0.887153493468573,0.5906601752986541,9.247665565087352
310,quantum computing,Track time,50,Text length,0,Duration,50,35,399,298,42,0.800538695333617,0.41506513036226317,11.944484684597672,0.8877046168760391,0.5886427477298827,8.604831954255102
311,quantum computing,Track time,50,Text length,0,Duration,75,11,399,298,42,0.7659533198334968,0.3367870270136326,13.619781067697723,0.8804332568327008,0.5203401907730241,9.671887753063583
312,quantum computing,Track time,50,Text length,0,Duration,100,4,399,298,42,0.7770258607262391,0.37031036643710674,12.927456417039746,0.8769745000942907,0.5421013067633029,9.439514448953494
313,quantum computing,Track time,50,Text length,0,Duration,125,1,399,298,42,0.7956891744399185,0.41113760652684433,12.891737891737892,0.885879432176319,0.5845224984195829,9.460836750124576
314,quantum computing,Track time,50,Text length,0,Duration,150,1,399,298,42,0.7956891744399185,0.41113760652684433,12.891737891737892,0.885879432176319,0.5845224984195829,9.460836750124576
315,quantum computing,Track time,50,Text length,100,Duration,0,502,399,298,42,0.8023721259180806,0.4288566193644073,12.647318302910485,0.8857359757136325,0.5958383384663904,9.514142899334404
316,quantum computing,Track time,50,Text length,100,Duration,25,73,399,298,42,0.7996638378173597,0.4156417147739073,12.53497659747659,0.887153493468573,0.5906601752986541,9.247665565087352
317,quantum computing,Track time,50,Text length,100,Duration,50,35,399,298,42,0.800538695333617,0.41506513036226317,11.944484684597672,0.8877046168760391,0.5886427477298827,8.604831954255102
318,quantum computing,Track time,50,Text length,100,Duration,75,11,399,298,42,0.7659533198334968,0.3367870270136326,13.619781067697723,0.8804332568327008,0.5203401907730241,9.671887753063583
